#;Callsign;Departure_Time;Destination Info;Origin Info;Routing;Aircraft Type;Cruise Speed (knots);km/h;Max Ceiling (FL);Default RFL;Time Duration;Schedule Arrival Time;path;Altitude;Speed;Speed_multiplied
13814;AK6058;05.43.40;WBGB;WBGG;WBGG_WBGB;A320;450;;410;FL270;01.00.00;17.35.00;[WBGG,VKG,VSI,ADGAB,VBU,WBGB];[12000,41000,41000,41000,12000];[155,490,490,490,155];[1240, 3920, 3920, 3920, 1240]
13815;AK6180;05.44.00;WBGR;WBGG;WBGG_WBGR;A320;450;;410;FL330;01.00.00;08.40.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[12000,33000,33000,33000,33000,12000];[155,400,400,400,400,160];[1240, 3200, 3200, 3200, 3200, 1280]
13816;AK6186;05.44.20;WBGR;WBGG;WBGG_WBGR;A320;450;;410;FL330;01.00.00;15.15.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[7000,31000,31000,31000,31000,7000];[155,475,475,475,475,150];[1240, 3800, 3800, 3800, 3800, 1200]
13817;MH642;05.44.40;WBGR;WBGG;WBGG_WBGR;B738;460;;410;FL310;01.00.00;16.00.00;[WBGG,VKG,VSI,VBU,KADMO,VMI,WBGR];[12000,31000,31000,31000,31000,7000];[155,450,450,450,450,160];[1240, 3600, 3600, 3600, 3600, 1280]
13818;AK6188;05.45.00;WBGR;WBGG;WBGG_WBGR;A320;450;;410;FL330;01.00.00;20.35.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[7000,33000,33000,33000,33000,12000];[145,490,490,490,490,145];[1160, 3920, 3920, 3920, 3920, 1160]
13819;MH3802;05.45.20;WBGR;WBGG;WBGG_WBGR;AT72;275;;250;FL180;01.00.00;21.20.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[12000,41000,41000,41000,41000,12000];[145,500,500,500,500,160];[1160, 4000, 4000, 4000, 4000, 1280]
13820;MH3690;05.45.40;WBGS;WBGG;WBGG_WBGS;AT72;275;;250;FL140;00.45.00;07.00.00;[WBGG,VKG,VSI,WBGS];[7000,31000,7000];[150,490,145];[1200, 3920, 1160]
13821;AK6462;05.46.00;WBGS;WBGG;WBGG_WBGS;A320;450;;410;FL150;00.45.00;07.55.00;[WBGG,VKG,VSI,WBGS];[12000,31000,12000];[145,450,160];[1160, 3600, 1280]
13822;MH3692;05.46.20;WBGS;WBGG;WBGG_WBGS;AT72;275;;250;FL140;00.45.00;11.35.00;[WBGG,VKG,VSI,WBGS];[12000,33000,12000];[145,425,150];[1160, 3400, 1200]
13823;AK6468;05.46.40;WBGS;WBGG;WBGG_WBGS;A320;450;;410;FL150;00.45.00;12.45.00;[WBGG,VKG,VSI,WBGS];[7000,31000,12000];[150,500,155];[1200, 4000, 1240]
13824;MH3696;05.47.00;WBGS;WBGG;WBGG_WBGS;AT72;275;;250;FL140;00.45.00;15.50.00;[WBGG,VKG,VSI,WBGS];[7000,38000,12000];[150,425,155];[1200, 3400, 1240]
13825;MH3694;05.47.20;WBGS;WBGG;WBGG_WBGS;AT72;275;;250;FL140;00.45.00;17.45.00;[WBGG,VKG,VSI,WBGS];[7000,31000,7000];[150,490,150];[1200, 3920, 1200]
13826;AK6460;05.47.40;WBGS;WBGG;WBGG_WBGS;A320;450;;410;FL150;00.45.00;18.05.00;[WBGG,VKG,VSI,WBGS];[12000,41000,12000];[150,400,145];[1200, 3200, 1160]
13827;AK6350;05.48.00;WBKK;WBGG;WBGG_WBKK;A320;450;;410;FL370;01.30.00;07.40.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[7000,31000,31000,31000,31000,31000,31000,12000];[160,425,425,425,425,425,425,160];[1280, 3400, 3400, 3400, 3400, 3400, 3400, 1280]
13828;MH2806;05.48.20;WBKK;WBGG;WBGG_WBKK;B738;460;;410;FL390;01.30.00;13.30.00;[WBGG,VKG,VSI,VBU,VMI,BRU,VJN,WBKK];[12000,36000,36000,36000,36000,36000,12000];[145,425,425,425,425,425,160];[1160, 3400, 3400, 3400, 3400, 3400, 1280]
13829;AK6354;05.48.40;WBKK;WBGG;WBGG_WBKK;A320;450;;410;FL370;01.30.00;15.10.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[12000,31000,31000,31000,31000,31000,31000,12000];[160,500,500,500,500,500,500,150];[1280, 4000, 4000, 4000, 4000, 4000, 4000, 1200]
13830;AK6358;05.49.00;WBKK;WBGG;WBGG_WBKK;A320;450;;410;FL370;01.30.00;22.05.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[7000,38000,38000,38000,38000,38000,38000,12000];[155,490,490,490,490,490,490,150];[1240, 3920, 3920, 3920, 3920, 3920, 3920, 1200]
13831;AK5413;05.49.20;WMKJ;WBGG;WBGG_WMKJ;A320;450;;410;FL380;01.25.00;10.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[12000,36000,36000,36000,36000,36000,12000];[150,490,490,490,490,490,145];[1200, 3920, 3920, 3920, 3920, 3920, 1160]
13832;AK5417;05.49.40;WMKJ;WBGG;WBGG_WMKJ;A320;450;;410;FL380;01.25.00;20.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[12000,31000,31000,31000,31000,31000,7000];[150,500,500,500,500,500,150];[1200, 4000, 4000, 4000, 4000, 4000, 1200]
13833;AK5411;05.50.00;WMKJ;WBGG;WBGG_WMKJ;A320;450;;410;FL380;01.25.00;23.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[12000,33000,33000,33000,33000,33000,12000];[160,400,400,400,400,400,150];[1280, 3200, 3200, 3200, 3200, 3200, 1200]
13834;AK5433;05.50.20;WMKP;WBGG;WBGG_WMKP;A320;450;;410;FL360;02.00.00;11.35.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ADNUT,PIBOS,VBA,SUKAT,TEPUS,VPG,WMKP];[7000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,31000,7000];[160,425,425,425,425,425,425,425,425,425,425,425,425,145];[1280, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1160]
13835;AK775;05.50.40;WSSS;WBGG;WBGG_WSSS;A320;450;;410;FL320;01.25.00;11.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,WSSS];[12000,41000,41000,41000,41000,12000];[145,490,490,490,490,150];[1160, 3920, 3920, 3920, 3920, 1200]
13836;MH643;05.51.00;WSSS;WBGG;WBGG_WSSS;B738;460;;410;FL380;01.25.00;12.05.00;[WBGG,VKG,AGOBA,SABIP,TOMAN,HOSBA,VTK,WSSS];[12000,33000,33000,33000,33000,33000,7000];[160,490,490,490,490,490,150];[1280, 3920, 3920, 3920, 3920, 3920, 1200]
13837;MH2547;05.51.20;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;07.20.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,41000,41000,41000,41000,41000,12000];[150,450,450,450,450,450,145];[1200, 3600, 3600, 3600, 3600, 3600, 1160]
13838;AK5231;05.51.40;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;08.45.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,7000];[155,400,400,400,400,400,400,400,155];[1240, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1240]
13839;MH2505;05.52.00;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;09.00.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,33000,33000,12000];[160,475,475,475,475,475,475,475,160];[1280, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1280]
13840;AK5203;05.52.20;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;11.05.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,7000];[160,500,500,500,500,500,155];[1280, 4000, 4000, 4000, 4000, 4000, 1240]
13841;OD1601;05.52.40;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;11.20.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,36000,36000,36000,36000,36000,7000];[150,500,500,500,500,500,150];[1200, 4000, 4000, 4000, 4000, 4000, 1200]
13842;MH2543;05.53.00;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;11.25.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,7000];[150,490,490,490,490,490,155];[1200, 3920, 3920, 3920, 3920, 3920, 1240]
13843;AK5205;05.53.20;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;12.25.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,12000];[160,475,475,475,475,475,475,475,475,160];[1280, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1280]
13844;MH2507;05.53.40;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;12.50.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,36000,36000,12000];[155,450,450,450,450,450,450,450,450,150];[1240, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1200]
13845;AK5233;05.54.00;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;13.40.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,12000];[160,475,475,475,475,475,150];[1280, 3800, 3800, 3800, 3800, 3800, 1200]
13846;MH2513;05.54.20;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;15.00.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,12000];[155,450,450,450,450,450,145];[1240, 3600, 3600, 3600, 3600, 3600, 1160]
13847;AK5207;05.54.40;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;15.40.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,33000,33000,33000,33000,33000,33000,33000,33000,7000];[150,475,475,475,475,475,475,475,475,150];[1200, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1200]
13848;MH2521;05.55.00;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;16.20.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,38000,38000,12000];[150,400,400,400,400,400,400,400,400,155];[1200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1240]
13849;AK5209;05.55.20;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;16.50.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,38000,7000];[145,425,425,425,425,425,425,425,160];[1160, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1280]
13850;AK5211;05.55.40;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;18.00.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,12000];[160,475,475,475,475,475,475,475,475,145];[1280, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1160]
13851;MH2517;05.56.00;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;18.15.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,33000,33000,33000,33000,33000,33000,33000,33000,12000];[160,450,450,450,450,450,450,450,450,150];[1280, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1200]
13852;AK5229;05.56.20;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;18.55.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,38000,7000];[160,425,425,425,425,425,425,425,155];[1280, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1240]
13853;AK5213;05.56.40;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;19.20.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,33000,33000,7000];[145,500,500,500,500,500,500,500,160];[1160, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1280]
13854;MH2529;05.57.00;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;20.10.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,41000,41000,41000,41000,41000,41000,41000,41000,12000];[150,500,500,500,500,500,500,500,500,145];[1200, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1160]
13855;AK6056;05.57.20;WBGB;WBGG;WBGG_WBGB;A320;450;;410;FL270;01.00.00;10.25.00;[WBGG,VKG,VSI,ADGAB,VBU,WBGB];[12000,36000,36000,36000,7000];[145,475,475,475,160];[1160, 3800, 3800, 3800, 1280]
13856;MH3384;05.57.40;WBGB;WBGG;WBGG_WBGB;AT72;275;;250;FL200;01.00.00;14.50.00;[WBGG,VKG,VSI,ADGAB,VBU,WBGB];[7000,36000,36000,36000,12000];[150,475,475,475,155];[1200, 3800, 3800, 3800, 1240]
13857;AK6058;05.58.00;WBGB;WBGG;WBGG_WBGB;A320;450;;410;FL270;01.00.00;17.35.00;[WBGG,VKG,VSI,ADGAB,VBU,WBGB];[7000,33000,33000,33000,7000];[160,400,400,400,160];[1280, 3200, 3200, 3200, 1280]
13858;AK6180;05.58.20;WBGR;WBGG;WBGG_WBGR;A320;450;;410;FL330;01.00.00;08.40.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[12000,33000,33000,33000,33000,12000];[155,475,475,475,475,155];[1240, 3800, 3800, 3800, 3800, 1240]
13859;AK6186;05.58.40;WBGR;WBGG;WBGG_WBGR;A320;450;;410;FL330;01.00.00;15.15.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[7000,36000,36000,36000,36000,12000];[160,400,400,400,400,160];[1280, 3200, 3200, 3200, 3200, 1280]
13860;MH642;05.59.00;WBGR;WBGG;WBGG_WBGR;B738;460;;410;FL310;01.00.00;16.00.00;[WBGG,VKG,VSI,VBU,KADMO,VMI,WBGR];[12000,36000,36000,36000,36000,7000];[160,450,450,450,450,145];[1280, 3600, 3600, 3600, 3600, 1160]
13861;AK6188;05.59.20;WBGR;WBGG;WBGG_WBGR;A320;450;;410;FL330;01.00.00;20.35.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[7000,33000,33000,33000,33000,12000];[160,490,490,490,490,160];[1280, 3920, 3920, 3920, 3920, 1280]
13862;MH3802;05.59.40;WBGR;WBGG;WBGG_WBGR;AT72;275;;250;FL180;01.00.00;21.20.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,WBGR];[12000,38000,38000,38000,38000,12000];[145,475,475,475,475,160];[1160, 3800, 3800, 3800, 3800, 1280]
13863;MH3690;06.00.00;WBGS;WBGG;WBGG_WBGS;AT72;275;;250;FL140;00.45.00;07.00.00;[WBGG,VKG,VSI,WBGS];[7000,41000,7000];[160,400,160];[1280, 3200, 1280]
13864;AK6462;06.00.20;WBGS;WBGG;WBGG_WBGS;A320;450;;410;FL150;00.45.00;07.55.00;[WBGG,VKG,VSI,WBGS];[7000,38000,7000];[160,475,145];[1280, 3800, 1160]
13865;MH3692;06.00.40;WBGS;WBGG;WBGG_WBGS;AT72;275;;250;FL140;00.45.00;11.35.00;[WBGG,VKG,VSI,WBGS];[12000,41000,7000];[145,490,160];[1160, 3920, 1280]
13866;AK6468;06.01.00;WBGS;WBGG;WBGG_WBGS;A320;450;;410;FL150;00.45.00;12.45.00;[WBGG,VKG,VSI,WBGS];[12000,36000,12000];[160,400,160];[1280, 3200, 1280]
13867;MH3696;06.01.20;WBGS;WBGG;WBGG_WBGS;AT72;275;;250;FL140;00.45.00;15.50.00;[WBGG,VKG,VSI,WBGS];[7000,41000,12000];[145,500,160];[1160, 4000, 1280]
13868;MH3694;06.01.40;WBGS;WBGG;WBGG_WBGS;AT72;275;;250;FL140;00.45.00;17.45.00;[WBGG,VKG,VSI,WBGS];[12000,41000,7000];[145,475,150];[1160, 3800, 1200]
13869;AK6460;06.02.00;WBGS;WBGG;WBGG_WBGS;A320;450;;410;FL150;00.45.00;18.05.00;[WBGG,VKG,VSI,WBGS];[12000,36000,12000];[155,450,155];[1240, 3600, 1240]
13870;AK6350;06.02.20;WBKK;WBGG;WBGG_WBKK;A320;450;;410;FL370;01.30.00;07.40.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[7000,36000,36000,36000,36000,36000,36000,7000];[160,490,490,490,490,490,490,145];[1280, 3920, 3920, 3920, 3920, 3920, 3920, 1160]
13871;MH2806;06.02.40;WBKK;WBGG;WBGG_WBKK;B738;460;;410;FL390;01.30.00;13.30.00;[WBGG,VKG,VSI,VBU,VMI,BRU,VJN,WBKK];[12000,33000,33000,33000,33000,33000,7000];[155,425,425,425,425,425,155];[1240, 3400, 3400, 3400, 3400, 3400, 1240]
13872;AK6354;06.03.00;WBKK;WBGG;WBGG_WBKK;A320;450;;410;FL370;01.30.00;15.10.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[12000,31000,31000,31000,31000,31000,31000,7000];[150,490,490,490,490,490,490,145];[1200, 3920, 3920, 3920, 3920, 3920, 3920, 1160]
13873;AK6358;06.03.20;WBKK;WBGG;WBGG_WBKK;A320;450;;410;FL370;01.30.00;22.05.00;[WBGG,VKG,AGPOP,PILAX,SARVO,VMI,BRU,VJN,WBKK];[12000,38000,38000,38000,38000,38000,38000,12000];[150,425,425,425,425,425,425,160];[1200, 3400, 3400, 3400, 3400, 3400, 3400, 1280]
13874;AK5413;06.03.40;WMKJ;WBGG;WBGG_WMKJ;A320;450;;410;FL380;01.25.00;10.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[7000,31000,31000,31000,31000,31000,12000];[150,500,500,500,500,500,160];[1200, 4000, 4000, 4000, 4000, 4000, 1280]
13875;AK5417;06.04.00;WMKJ;WBGG;WBGG_WMKJ;A320;450;;410;FL380;01.25.00;20.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[12000,31000,31000,31000,31000,31000,12000];[150,475,475,475,475,475,155];[1200, 3800, 3800, 3800, 3800, 3800, 1240]
13876;AK5411;06.04.20;WMKJ;WBGG;WBGG_WMKJ;A320;450;;410;FL380;01.25.00;23.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,VJR,WMKJ];[7000,36000,36000,36000,36000,36000,7000];[160,425,425,425,425,425,155];[1280, 3400, 3400, 3400, 3400, 3400, 1240]
13877;AK5433;06.04.40;WMKP;WBGG;WBGG_WMKP;A320;450;;410;FL360;02.00.00;11.35.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ADNUT,PIBOS,VBA,SUKAT,TEPUS,VPG,WMKP];[7000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,41000,7000];[155,450,450,450,450,450,450,450,450,450,450,450,450,150];[1240, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1200]
13878;AK775;06.05.00;WSSS;WBGG;WBGG_WSSS;A320;450;;410;FL320;01.25.00;11.15.00;[WBGG,VKG,NIMIX,TOMAN,HOSBA,VTK,WSSS];[12000,31000,31000,31000,31000,7000];[145,425,425,425,425,155];[1160, 3400, 3400, 3400, 3400, 1240]
13879;MH643;06.05.20;WSSS;WBGG;WBGG_WSSS;B738;460;;410;FL380;01.25.00;12.05.00;[WBGG,VKG,AGOBA,SABIP,TOMAN,HOSBA,VTK,WSSS];[12000,38000,38000,38000,38000,38000,7000];[145,450,450,450,450,450,150];[1160, 3600, 3600, 3600, 3600, 3600, 1200]
13880;MH2547;06.05.40;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;07.20.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,41000,41000,41000,41000,41000,12000];[155,400,400,400,400,400,160];[1240, 3200, 3200, 3200, 3200, 3200, 1280]
13881;AK5231;06.06.00;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;08.45.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[12000,31000,31000,31000,31000,31000,31000,31000,7000];[160,425,425,425,425,425,425,425,145];[1280, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1160]
13882;MH2505;06.06.20;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;09.00.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,41000,7000];[160,450,450,450,450,450,450,450,145];[1280, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1160]
13883;AK5203;06.06.40;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;11.05.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,33000,33000,33000,33000,33000,7000];[150,475,475,475,475,475,155];[1200, 3800, 3800, 3800, 3800, 3800, 1240]
13884;OD1601;06.07.00;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;11.20.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,38000,38000,38000,38000,38000,7000];[145,450,450,450,450,450,155];[1160, 3600, 3600, 3600, 3600, 3600, 1240]
13885;MH2543;06.07.20;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;11.25.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,31000,31000,31000,31000,31000,7000];[150,400,400,400,400,400,160];[1200, 3200, 3200, 3200, 3200, 3200, 1280]
13886;AK5205;06.07.40;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;12.25.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[7000,31000,31000,31000,31000,31000,31000,31000,31000,12000];[145,450,450,450,450,450,450,450,450,160];[1160, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 3600, 1280]
13887;MH2507;06.08.00;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;12.50.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,41000,41000,41000,41000,41000,41000,41000,41000,7000];[145,500,500,500,500,500,500,500,500,155];[1160, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1240]
13888;AK5233;06.08.20;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;13.40.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[12000,31000,31000,31000,31000,31000,7000];[155,490,490,490,490,490,145];[1240, 3920, 3920, 3920, 3920, 3920, 1160]
13889;MH2513;06.08.40;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;15.00.00;[WBGG,VKG,KAMIN,KIBOL,VPT,SAROX,VKL,WMKK];[7000,31000,31000,31000,31000,31000,12000];[150,400,400,400,400,400,150];[1200, 3200, 3200, 3200, 3200, 3200, 1200]
13890;AK5207;06.09.00;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;15.40.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,7000];[150,425,425,425,425,425,425,425,425,155];[1200, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 1240]
13891;MH2521;06.09.20;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;16.20.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,7000];[155,400,400,400,400,400,400,400,400,155];[1240, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1240]
13892;AK5209;06.09.40;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;16.50.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,36000,12000];[150,475,475,475,475,475,475,475,145];[1200, 3800, 3800, 3800, 3800, 3800, 3800, 3800, 1160]
13893;AK5211;06.10.00;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;18.00.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,33000,33000,33000,33000,33000,33000,33000,33000,7000];[160,400,400,400,400,400,400,400,400,150];[1280, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 3200, 1200]
13894;MH2517;06.10.20;WMKK;WBGG;WBGG_WMKK;B738;460;;410;FL380;01.45.00;18.15.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,OBDAB,VPK,ISTAN,VKL,WMKK];[12000,38000,38000,38000,38000,38000,38000,38000,38000,7000];[145,490,490,490,490,490,490,490,490,150];[1160, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 1200]
13895;AK5229;06.10.40;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;18.55.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[12000,36000,36000,36000,36000,36000,36000,36000,7000];[155,500,500,500,500,500,500,500,145];[1240, 4000, 4000, 4000, 4000, 4000, 4000, 4000, 1160]
13896;AK5213;06.11.00;WMKK;WBGG;WBGG_WMKK;A320;450;;410;FL360;01.45.00;19.20.00;[WBGG,VKG,AGOBA,SABIP,BOBOB,KETOD,PADLI,SAROX,VKL,WMKK];[7000,41000,41000,41000,41000,41000,41000,41000,12000];[160,490,490,490,490,490,490,490,155];[1280, 3920, 3920, 3920, 3920, 3920, 3920, 3920, 1240]
